id_reseña,texto_reseña,etiqueta_comida_pos,etiqueta_servicio_pos,etiqueta_ambiente_pos,etiqueta_precio_pos,etiqueta_comida_neg,etiqueta_servicio_neg,etiqueta_ambiente_neg,etiqueta_precio_neg
gr_00477,"Fuimos a cenar el sábado por la noche. Los sabores eran increíbles. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_00478,"Tienen un menú del día con un precio fantástico. La música estaba altísima. Una estafa, hay sitios mucho mejores y más baratos. En general, fue una velada con altibajos.",0,0,0,1,0,0,1,1
gr_00479,"Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_00480,"Lo recomendaría, pero con reservas. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_00481,"Tengo sentimientos encontrados sobre este lugar. Fue carísimo, un auténtico robo. El local estaba sucio y descuidado. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_00482,"Lo recomendaría, pero con reservas. Una estafa, hay sitios mucho mejores y más baratos. Se equivocaron varias veces con la comanda. Una experiencia decepcionante.",0,0,0,0,0,1,0,1
gr_00483,"Un trato profesional y cercano. Salimos muy contentos con la cuenta. Las mesas estaban demasiado juntas, sin privacidad. Tengo sentimientos encontrados sobre este lugar.",0,1,0,1,0,0,1,0
gr_00484,Fuimos a cenar el sábado por la noche. El local estaba sucio y descuidado. El pollo estaba crudo. Una experiencia decepcionante.,0,0,0,0,1,0,1,0
gr_00485,"Los sabores eran increíbles. No vale lo que cuesta, ni de lejos. Tengo sentimientos encontrados sobre este lugar.",1,0,0,0,0,0,0,1
gr_00486,"Reservamos mesa para cuatro. Todo estaba en su punto. El local tiene una decoración preciosa. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_00487,"Era nuestra primera vez en este sitio. Fue carísimo, un auténtico robo. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_00488,"La comida estaba deliciosa. Precios justos. Demasiado aceite en todo. Había un ruido insoportable, no se podía hablar. Tengo sentimientos encontrados sobre este lugar.",1,0,0,1,1,0,1,0
gr_00489,"Nos pareció muy barato para lo bien que comimos. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_00490,"Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,0,1,0,0,0,0
gr_00491,Tengo sentimientos encontrados sobre este lugar. El personal conocía bien la carta y nos aconsejó genial. Los sabores eran increíbles. Fue una velada agradable.,1,1,0,0,0,0,0,0
gr_00492,Tienen un menú del día con un precio fantástico. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00493,Era nuestra primera vez en este sitio. La música estaba altísima. Demasiado aceite en todo. Una experiencia decepcionante.,0,0,0,0,1,0,1,0
gr_00494,"No vale lo que cuesta, ni de lejos. El local estaba sucio y descuidado. La paella estaba pasada. Se equivocaron varias veces con la comanda. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00495,"Nos atendieron muy rápido. La relación calidad-precio es inmejorable. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_00496,"Era nuestra primera vez en este sitio. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_00497,"La comida estaba fría y sin sabor. Se equivocaron varias veces con la comanda. No vale lo que cuesta, ni de lejos. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00498,"Música de fondo perfecta. Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_00499,"Fuimos a cenar el sábado por la noche. El local estaba sucio y descuidado. Tuvimos que pedir la cuenta tres veces. Los platos no tenían nada que ver con la descripción. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,0
gr_00500,"Era nuestra primera vez en este sitio. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_00501,"Sitio ideal para una cena romántica. El mejor plato que he probado en mucho tiempo. Los camareros fueron muy atentos y amables. Nos pareció muy barato para lo bien que comimos. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_00502,"Lo recomendaría, pero con reservas. Los camareros fueron muy atentos y amables. Fue una velada agradable.",0,1,0,0,0,0,0,0
gr_00503,"Reservamos mesa para cuatro. Los camareros fueron muy atentos y amables. El mejor plato que he probado en mucho tiempo. Tuvimos que pedir la cuenta tres veces. El local estaba sucio y descuidado. En general, fue una velada con altibajos.",1,1,0,0,0,1,1,0
gr_00504,"Era nuestra primera vez en este sitio. Una calidad pésima, no lo recomiendo. Nos cobraron cosas que no pedimos. Servicio lento y desorganizado. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00505,"Un ambiente muy acogedor y tranquilo. La relación calidad-precio es inmejorable. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_00506,"Las mesas estaban demasiado juntas, sin privacidad. Los platos no tenían nada que ver con la descripción. Una experiencia decepcionante.",0,0,0,0,1,0,1,0
gr_00507,Fuimos a cenar el sábado por la noche. Los sabores eran increíbles. Los camareros fueron muy atentos y amables. Fue una velada agradable.,1,1,0,0,0,0,0,0
gr_00508,"Tienen un menú del día con un precio fantástico. Todo estaba en su punto. Nos cobraron cosas que no pedimos. Se equivocaron varias veces con la comanda. En general, fue una velada con altibajos.",1,0,0,1,0,1,0,1
gr_00509,"Fuimos a cenar el sábado por la noche. La presentación de los platos era impecable. Salimos muy contentos con la cuenta. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_00510,Tengo sentimientos encontrados sobre este lugar. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00511,"No vale lo que cuesta, ni de lejos. Decoración anticuada y fea. Tuvimos que pedir la cuenta tres veces. El pollo estaba crudo. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00512,"Reservamos mesa para cuatro. Nos atendieron muy rápido. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_00513,"Las vistas desde el restaurante son espectaculares. La presentación de los platos era impecable. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_00514,"El camarero fue muy borde y desagradable. La paella estaba pasada. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,0
gr_00515,"Era nuestra primera vez en este sitio. Nos pareció muy barato para lo bien que comimos. Los camareros fueron muy atentos y amables. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_00516,"Un trato profesional y cercano. Servicio lento y desorganizado. Las mesas estaban demasiado juntas, sin privacidad. Tengo sentimientos encontrados sobre este lugar.",0,1,0,0,0,1,1,0
gr_00517,"Fuimos a cenar el sábado por la noche. Los camareros fueron muy atentos y amables. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_00518,"Había un ruido insoportable, no se podía hablar. Servicio lento y desorganizado. El pollo estaba crudo. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,0
gr_00519,Tengo sentimientos encontrados sobre este lugar.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_00520,"Las vistas desde el restaurante son espectaculares. Decoración anticuada y fea. Tardaron una eternidad en atendernos. En general, fue una velada con altibajos.",0,0,1,0,0,1,1,0
gr_00521,"Fuimos a cenar el sábado por la noche. No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_00522,Tengo sentimientos encontrados sobre este lugar. Música de fondo perfecta. El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_00523,"Reservamos mesa para cuatro. Una estafa, hay sitios mucho mejores y más baratos. El camarero fue muy borde y desagradable. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,1
gr_00524,"Era nuestra primera vez en este sitio. La presentación de los platos era impecable. Las vistas desde el restaurante son espectaculares. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_00525,El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00526,"La paella estaba pasada. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_00527,"Lo recomendaría, pero con reservas. El mejor plato que he probado en mucho tiempo. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_00528,"Fuimos a cenar el sábado por la noche. Nos cobraron cosas que no pedimos. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_00529,"Era nuestra primera vez en este sitio. Una calidad pésima, no lo recomiendo. Fue carísimo, un auténtico robo. Una experiencia decepcionante.",0,0,0,0,1,0,0,1
gr_00530,Tengo sentimientos encontrados sobre este lugar.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_00531,Fuimos a cenar el sábado por la noche. La paella estaba pasada. Una experiencia decepcionante.,0,0,0,0,1,0,0,0
gr_00532,Reservamos mesa para cuatro. Nos atendieron muy rápido. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,0,1,0,1,0,0,0,0
gr_00533,"Demasiado aceite en todo. El camarero fue muy borde y desagradable. No vale lo que cuesta, ni de lejos. Una experiencia decepcionante.",0,0,0,0,1,1,0,1
gr_00534,"Lo recomendaría, pero con reservas. El pollo estaba crudo. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_00535,"Era nuestra primera vez en este sitio. La paella estaba pasada. Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,0
gr_00536,"Música de fondo perfecta. Los sabores eran increíbles. Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_00537,"La música estaba altísima. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,0
gr_00538,Era nuestra primera vez en este sitio. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00539,El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00540,"La comida estaba deliciosa. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_00541,"Fuimos a cenar el sábado por la noche. Servicio lento y desorganizado. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_00542,Reservamos mesa para cuatro. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00543,El local tiene una decoración preciosa. El servicio fue excepcional. Nos cobraron cosas que no pedimos. Tengo sentimientos encontrados sobre este lugar.,0,1,1,0,0,0,0,1
gr_00544,"Tengo sentimientos encontrados sobre este lugar. Nos atendieron muy rápido. Sitio ideal para una cena romántica. La paella estaba pasada. Tardaron una eternidad en atendernos. En general, fue una velada con altibajos.",0,1,1,0,1,1,0,0
gr_00545,Un trato profesional y cercano. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_00546,Tienen un menú del día con un precio fantástico. Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,0,1,0,0,0,0
gr_00547,"Una estafa, hay sitios mucho mejores y más baratos. La comida estaba fría y sin sabor. Servicio lento y desorganizado. Una experiencia decepcionante.",0,0,0,0,1,1,0,1
gr_00548,"Fue carísimo, un auténtico robo. Tardaron una eternidad en atendernos. Una experiencia decepcionante.",0,0,0,0,0,1,0,1
gr_00549,"Reservamos mesa para cuatro. Un trato profesional y cercano. Una estafa, hay sitios mucho mejores y más baratos. Tengo sentimientos encontrados sobre este lugar.",0,1,0,0,0,0,0,1
gr_00550,"Lo recomendaría, pero con reservas. Sitio ideal para una cena romántica. El servicio fue excepcional. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,1,0,0,0,0
gr_00551,Reservamos mesa para cuatro. La comida estaba deliciosa. Precios justos. Fue una velada agradable.,1,0,0,1,0,0,0,0
gr_00552,"No vale lo que cuesta, ni de lejos. Servicio lento y desorganizado. El local estaba sucio y descuidado. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,1
gr_00553,"Lo recomendaría, pero con reservas. El servicio fue excepcional. El camarero fue muy borde y desagradable. La paella estaba pasada. En general, fue una velada con altibajos.",0,1,0,0,1,1,0,0
gr_00554,"Lo recomendaría, pero con reservas. Una estafa, hay sitios mucho mejores y más baratos. El local estaba sucio y descuidado. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_00555,"Reservamos mesa para cuatro. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,0,1,0,0,0,0
gr_00556,"Fuimos a cenar el sábado por la noche. Sitio ideal para una cena romántica. Ingredientes frescos y de calidad. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_00557,Fuimos a cenar el sábado por la noche.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_00558,"Decoración anticuada y fea. Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_00559,"Tengo sentimientos encontrados sobre este lugar. Demasiado aceite en todo. Había un ruido insoportable, no se podía hablar. Una experiencia decepcionante.",0,0,0,0,1,0,1,0
gr_00560,Un ambiente muy acogedor y tranquilo. El servicio fue excepcional. Tienen un menú del día con un precio fantástico. Todo estaba en su punto. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_00561,"La música estaba altísima. Nos cobraron cosas que no pedimos. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,1
gr_00562,Reservamos mesa para cuatro. El servicio fue excepcional. El local tiene una decoración preciosa. Decoración anticuada y fea. El camarero fue muy borde y desagradable. Tengo sentimientos encontrados sobre este lugar.,0,1,1,0,0,1,1,0
gr_00563,"Reservamos mesa para cuatro. Se equivocaron varias veces con la comanda. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_00564,"Fuimos a cenar el sábado por la noche. Los camareros fueron muy atentos y amables. Sitio ideal para una cena romántica. Precios desorbitados para la calidad que ofrecen. Había un ruido insoportable, no se podía hablar. En general, fue una velada con altibajos.",0,1,1,0,0,0,1,1
gr_00565,Un trato profesional y cercano. Precios justos. Fue una velada agradable.,0,1,0,1,0,0,0,0
gr_00566,"Era nuestra primera vez en este sitio. Tienen un menú del día con un precio fantástico. Nos atendieron muy rápido. Las vistas desde el restaurante son espectaculares. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_00567,"Reservamos mesa para cuatro. Tienen un menú del día con un precio fantástico. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_00568,"La paella estaba pasada. Servicio lento y desorganizado. Precios desorbitados para la calidad que ofrecen. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_00569,"Reservamos mesa para cuatro. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_00570,Reservamos mesa para cuatro. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_00571,"Era nuestra primera vez en este sitio. Nos cobraron cosas que no pedimos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_00572,"Lo recomendaría, pero con reservas. Había un ruido insoportable, no se podía hablar. Se equivocaron varias veces con la comanda. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_00573,Era nuestra primera vez en este sitio.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_00574,Fuimos a cenar el sábado por la noche. Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,0,0,0,0,0,0
